상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,행정동코드,행정동명,도로명주소,lon,lat
R,학문/교육,R08,유아교육,R08A02,어린이집,Q87210,보육시설 운영업,3611053000,아름동,"세종특별자치시 달빛1로 206, (아름동, 범지기마을한신엘리트파크9단지)",127.2461715,36.51540007
R,학문/교육,R09,학원기타,R09A11,학원-기타,P85699,그외 기타 분류안된 교육기관,3611025000,조치원읍,"세종특별자치시 조치원읍 충현로 193, (침산리)",127.2939176,36.60566028
Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,3611051500,새롬동,"세종특별자치시 한누리대로 205, (나성동)",127.2599232,36.48290709
Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611052000,도담동,"세종특별자치시 갈매로 363, (어진동)",127.2628424,36.49636237
Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,3611025000,조치원읍,"세종특별자치시 조치원읍 도장말길 48, (죽림리)",127.2967872,36.59121288
L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,3611051500,새롬동,"세종특별자치시 새롬남로 18, (새롬동)",127.246783,36.47993195
R,학문/교육,R04,학원-어학,R04A01,학원-외국어/어학,P85502,외국어학원,3611032000,연동면,"세종특별자치시 연동면 태산로 71-162, (명학리)",127.3608863,36.52400059
Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,3611053000,아름동,"세종특별자치시 보듬3로 92, (아름동)",127.2494765,36.51190617
Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611053000,아름동,"세종특별자치시 보듬3로 95, (아름동)",127.2489122,36.51137991
Q,음식,Q07,패스트푸드,Q07A06,도너츠전문,I56191,제과점업,3611054000,종촌동,"세종특별자치시 도움1로 108, (종촌동)",127.2476344,36.50267511
Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611053000,아름동,"세종특별자치시 보듬3로 143, (아름동)",127.2436292,36.5116169
L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,3611051500,새롬동,"세종특별자치시 한누리대로 273, (나성동)",127.256488,36.48851837
Q,음식,Q09,유흥주점,Q09A01,호프/맥주,I56219,기타 주점업,3611051000,한솔동,"세종특별자치시 누리로 27, (한솔동, 첫마을힐스테이트6단지)",127.2515217,36.47572602
Q,음식,Q03,일식/수산물,Q03A02,음식점-일식,I56113,일식 음식점업,3611053000,아름동,세종특별자치시 세종특별자치시 아름서1길 13-3,127.2431775,36.5110012
Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611051500,새롬동,"세종특별자치시 다정중앙로 45, (다정동)",127.2489727,36.49471676
D,소매,D07,가정/주방/인테리어,D07A15,유리/페인트/철물건축자재,G47519,"페인트, 유리 및 기타 건설자재 소매업",3611025000,조치원읍,"세종특별자치시 조치원읍 장안1길 61, (남리, 선일빌라)",127.3024763,36.59860016
Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611052000,도담동,"세종특별자치시 보듬1로 12, (도담동, 도램마을행복2차7단지)",127.2598223,36.50993406
Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611025000,조치원읍,"세종특별자치시 조치원읍 행복11길 12, (침산리)",127.2927888,36.60440993
Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611051500,새롬동,"세종특별자치시 새롬중앙로 64, (새롬동)",127.2510038,36.48663657
R,학문/교육,R01,학원-보습교습입시,R01A01,학원-입시,P85501,일반 교과 학원,3611025000,조치원읍,"세종특별자치시 조치원읍 충현로 61-1, (죽림리)",127.2973172,36.59438826
Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,3611055000,고운동,"세종특별자치시 만남로3길 7, (고운동)",127.23587,36.50026618
D,소매,D04,취미/오락관련소매,D04A02,오락게임기구/장난감소매,G47640,"게임용구, 인형 및 장난감 소매업",3611051500,새롬동,"세종특별자치시 새롬남로 18, (새롬동)",127.246783,36.47993195
R,학문/교육,R05,학원-음악미술무용,R05A02,피아노/바이올린/기타,P85620,예술 학원,3611051000,한솔동,"세종특별자치시 누리로 59, (한솔동, 첫마을푸르지오5단지)",127.2490499,36.47515174
Q,음식,Q09,유흥주점,Q09A03,꼬치구이전문점,I56219,기타 주점업,3611054000,종촌동,"세종특별자치시 달빛로 45, (종촌동)",127.249965,36.50293311
D,소매,D10,건강/미용식품,D10A04,건강식품판매,G47216,건강보조식품 소매업,3611056000,보람동,"세종특별자치시 한누리대로 2135, (보람동)",127.2892712,36.47836308
Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611052000,도담동,"세종특별자치시 보듬3로 8-21, (도담동)",127.2579404,36.51410401
Q,음식,Q02,중식,Q02A00,중국음식/중국집,I56112,중식 음식점업,3611036000,연서면,"세종특별자치시 연서면 도신고복로 1065, (고복리)",127.2581704,36.60455094
R,학문/교육,R04,학원-어학,R04A01,학원-외국어/어학,P85502,외국어학원,3611051500,새롬동,"세종특별자치시 새롬중앙로 62-15, (새롬동)",127.251201,36.48701632
D,소매,D20,의약/의료품소매,D20A02,보청기판매,G47812,의료용 기구 소매업,3611051500,새롬동,"세종특별자치시 나성로 133-9, (나성동)",127.2581874,36.49055669
D,소매,D10,건강/미용식품,D10A04,건강식품판매,G47216,건강보조식품 소매업,3611056000,보람동,"세종특별자치시 남세종로 441, (보람동, 호려울마을5단지)",127.2909461,36.47703022
Q,음식,Q01,한식,Q01A02,갈비/삼겹살,I56111,한식 음식점업,3611025000,조치원읍,"세종특별자치시 조치원읍 안터길 115, (신안리)",127.2883625,36.62995974
Q,음식,Q03,일식/수산물,Q03A09,조개구이전문,I56111,한식 음식점업,3611025000,조치원읍,"세종특별자치시 조치원읍 행복5길 30, (침산리)",127.2929969,36.60487979
P,스포츠,P01,운영관리시설,P01A11,기타경기후원업/경기단체,R91199,그외 기타 스포츠 서비스업,3611056000,보람동,"세종특별자치시 한누리대로 2143, (보람동)",127.2892712,36.47836308
R,학문/교육,R09,학원기타,R09A01,학원(종합),P85501,일반 교과 학원,3611025000,조치원읍,"세종특별자치시 조치원읍 도장말길 45, (죽림리)",127.2955144,36.59107919
Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611035000,장군면,"세종특별자치시 장군면 월현윗길 70, (봉안리)",127.2248663,36.50336749
Q,음식,Q09,유흥주점,Q09A08,빠/카페/스탠드빠,I56211,일반유흥 주점업,3611052000,도담동,"세종특별자치시 도움8로 91, (어진동)",127.2715536,36.5041934
F,생활서비스,F02,세탁/가사서비스,F02A01,세탁소/빨래방,S96912,가정용 세탁업,3611054000,종촌동,"세종특별자치시 도움3로 159, (종촌동, 가재마을중흥S클래스3단지)",127.2437487,36.50393027
Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611025000,조치원읍,"세종특별자치시 조치원읍 행복11길 16, (침산리)",127.2925615,36.60482313
Q,음식,Q03,일식/수산물,Q03A13,낙지/오징어,I56111,한식 음식점업,3611052000,도담동,"세종특별자치시 다솜1로 115, (도담동)",127.2571232,36.50849335
Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,3611025000,조치원읍,"세종특별자치시 조치원읍 산막2길 7, (죽림리, 신동아)",127.2968029,36.59318662
F,생활서비스,F02,세탁/가사서비스,F02A05,청소/소독,,,3611025000,조치원읍,"세종특별자치시 조치원읍 행복13길 6, (침산리)",127.2940647,36.60422824
D,소매,D05,의복의류,D05A06,맞춤양장/양장점,G47413,남녀용 정장 소매업,3611025000,조치원읍,"세종특별자치시 조치원읍 새내4길 38, (남리)",127.3008669,36.59734707
R,학문/교육,R05,학원-음악미술무용,R05A01,서예/서화/미술,P85620,예술 학원,3611025000,조치원읍,"세종특별자치시 조치원읍 행복11길 24, (침산리)",127.2925006,36.60537251
Q,음식,Q01,한식,Q01A02,갈비/삼겹살,I56111,한식 음식점업,3611025000,조치원읍,"세종특별자치시 조치원읍 충현로 30, (죽림리)",127.2989388,36.59180233
D,소매,D07,가정/주방/인테리어,D07A10,조명기구/전기용품,G47591,전기용품 및 조명장치 소매업,3611034000,금남면,"세종특별자치시 금남면 성덕2길 31, (성덕리)",127.266286,36.45906394
Q,음식,Q09,유흥주점,Q09A01,호프/맥주,I56219,기타 주점업,3611052000,도담동,"세종특별자치시 보듬4로 9, (도담동, 도램마을반도유보라11단지)",127.2606407,36.51309339
Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611032000,연동면,"세종특별자치시 연동면 청연로 384, (응암리)",127.3358081,36.54219437
Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,3611051500,새롬동,"세종특별자치시 새롬중앙로 34, (새롬동)",127.2524967,36.48459115
F,생활서비스,F01,이/미용/건강,F01A03,비만/피부관리,,,3611053000,아름동,"세종특별자치시 보듬3로 143, (아름동)",127.2436292,36.5116169
Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611051500,새롬동,"세종특별자치시 나성로 41, (나성동)",127.2628886,36.48324087
Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,3611055000,고운동,"세종특별자치시 마음로 224, (고운동)",127.2314393,36.51711751
L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,3611051500,새롬동,"세종특별자치시 새롬로 56, (새롬동, 새뜸마을더샵힐스테이트14단지)",127.2555331,36.48917031
Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611052000,도담동,"세종특별자치시 한누리대로 583, (도담동)",127.2584653,36.51525183
D,소매,D01,음/식료품소매,D01A01,식료품점,G47219,기타 식료품 소매업,3611037000,전의면,"세종특별자치시 전의면 서정길 136, (서정리)",127.1894907,36.69462848
Q,음식,Q08,제과제빵떡케익,Q08A01,제과점,I56191,제과점업,3611055000,고운동,"세종특별자치시 마음로 272-3, (고운동)",127.2358798,36.5197145
Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,3611056000,보람동,"세종특별자치시 시청대로 213, (보람동)",127.2935533,36.48362462
R,학문/교육,R05,학원-음악미술무용,R05A01,서예/서화/미술,P85620,예술 학원,3611025000,조치원읍,"세종특별자치시 조치원읍 조치원로 58-1, (상리)",127.303137,36.60218182
L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,3611056000,보람동,"세종특별자치시 보람동로 14, (보람동, 호려울마을8단지)",127.2962422,36.47753922
L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,3611055500,소담동,"세종특별자치시 시청대로 236, (소담동, 새샘마을모아미래도리버시티3단지)",127.2960514,36.48506332
Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,3611033000,부강면,"세종특별자치시 부강면 부강외천로 139, (문곡리)",127.3824824,36.52811577
Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611052000,도담동,"세종특별자치시 보듬4로 9, (도담동, 도램마을반도유보라11단지)",127.2606407,36.51309339
D,소매,D25,기타판매업,D25A23,통신판매,G47911,전자상거래업,3611035000,장군면,"세종특별자치시 장군면 장척로 415, (도계리)",127.2063569,36.49800071
D,소매,D18,사진/광학/정밀기기소매,D18A02,핸드폰소매,G47312,통신기기 소매업,3611055500,소담동,"세종특별자치시 한누리대로 2016, (소담동)",127.2996343,36.4850123
L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,3611051500,새롬동,"세종특별자치시 한누리대로 205, (나성동)",127.2599232,36.48290709
L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,3611034000,금남면,"세종특별자치시 금남면 금남구즉로 529, (대박리)",127.3338584,36.48039571
F,생활서비스,F02,세탁/가사서비스,F02A05,청소/소독,,,3611036000,연서면,"세종특별자치시 연서면 당산로 368, (봉암리)",127.2836597,36.56417052
F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,S96112,두발미용업,3611051500,새롬동,"세종특별자치시 새롬중앙로 33, (새롬동)",127.251742,36.48415383
F,생활서비스,F02,세탁/가사서비스,F02A01,세탁소/빨래방,S96912,가정용 세탁업,3611055000,고운동,"세종특별자치시 마음안로 221, (고운동, 가락마을에듀포레21단지)",127.2398446,36.51846011
Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,3611053000,아름동,"세종특별자치시 아름서1길 13-12, (아름동)",127.2431935,36.51165018
F,생활서비스,F02,세탁/가사서비스,F02A05,청소/소독,,,3611025000,조치원읍,"세종특별자치시 조치원읍 문화로 27, (교리)",127.300684,36.60398789
Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,3611055500,소담동,"세종특별자치시 한누리대로 2009, (소담동)",127.3004846,36.48478297
Q,음식,Q04,분식,Q04A02,국수/만두/칼국수,I56194,분식 및 김밥 전문점,3611055500,소담동,"세종특별자치시 한누리대로 2018, (소담동)",127.2994024,36.48474057
Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611037000,전의면,"세종특별자치시 전의면 장터길 33, (읍내리)",127.2058796,36.67773349
P,스포츠,P02,실내운동시설,P02A99,기타실내운동시설,R91139,그외 기타 스포츠시설 운영업,3611051500,새롬동,"세종특별자치시 새롬중앙로 34, (새롬동)",127.2524967,36.48459115
Q,음식,Q03,일식/수산물,Q03A08,매운탕전문,I56111,한식 음식점업,3611034000,금남면,"세종특별자치시 금남면 원부용길 41, (부용리)",127.3566432,36.51321718
F,생활서비스,F02,세탁/가사서비스,F02A05,청소/소독,,,3611052000,도담동,"세종특별자치시 보듬3로 8-20, (도담동)",127.2586084,36.51429742
Q,음식,Q01,한식,Q01A02,갈비/삼겹살,I56111,한식 음식점업,3611057000,대평동,"세종특별자치시 시청대로 20, (대평동)",127.2753247,36.47445801
Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,3611054000,종촌동,"세종특별자치시 달빛1로 39, (종촌동, 가재마을호반베르디움2단지)",127.2445695,36.50216908
