계약년월,계약일,시군구,도로조건,계약면적(㎡),전월세구분,보증금(만원),월세(만원),건축년도
202005,12,세종특별자치시 조치원읍 명리,12m미만,45,전세,"7,000",0,2014
202006,24,세종특별자치시 조치원읍 명리,12m미만,60,전세,"7,300",0,2014
202002,29,세종특별자치시 조치원읍 명리,12m미만,60,전세,"7,500",0,2014
202008,10,세종특별자치시 조치원읍 명리,-,73.08,전세,"7,000",0,1989
202003,6,세종특별자치시 조치원읍 명리,12m미만,83,전세,"11,000",0,2014
202005,5,세종특별자치시 조치원읍 명리,-,117.78,전세,"6,000",0,1996
202012,12,세종특별자치시 조치원읍 번암리,12m미만,20,월세,200,28,2013
202009,17,세종특별자치시 조치원읍 번암리,12m미만,20,월세,200,28,2013
202009,15,세종특별자치시 조치원읍 번암리,25m미만,23,월세,150,25,2014
202002,18,세종특별자치시 조치원읍 번암리,25m미만,24,월세,200,30,2013
202005,10,세종특별자치시 조치원읍 번암리,25m미만,25,월세,200,35,2013
202010,17,세종특별자치시 조치원읍 번암리,25m이상,25,월세,200,30,2013
202007,27,세종특별자치시 조치원읍 번암리,25m이상,32,전세,"4,000",0,2014
202011,3,세종특별자치시 조치원읍 번암리,25m미만,84,전세,"7,000",0,1998
202012,10,세종특별자치시 조치원읍 봉산리,8m미만,15.04,월세,30,19,
202004,20,세종특별자치시 조치원읍 봉산리,8m미만,80,전세,"5,000",0,2000
202002,29,세종특별자치시 조치원읍 상리,8m미만,18,월세,100,28,2013
202007,2,세종특별자치시 조치원읍 상리,12m미만,18.46,전세,"3,500",0,
202010,19,세종특별자치시 조치원읍 상리,-,30,전세,"3,500",0,2013
202002,6,세종특별자치시 조치원읍 상리,8m미만,33,전세,"1,200",0,1990
202008,10,세종특별자치시 조치원읍 상리,8m미만,46,전세,"6,000",0,2013
202008,10,세종특별자치시 조치원읍 상리,-,46,전세,"6,000",0,2013
202009,23,세종특별자치시 조치원읍 상리,-,46,전세,"6,000",0,2013
202001,14,세종특별자치시 조치원읍 상리,12m미만,49.5,월세,500,50,2019
202005,7,세종특별자치시 조치원읍 상리,8m미만,56.19,전세,"6,500",0,
202006,5,세종특별자치시 조치원읍 상리,8m미만,64.8,전세,"6,000",0,1993
202008,14,세종특별자치시 조치원읍 상리,25m미만,83,월세,"2,000",25,2013
202012,5,세종특별자치시 조치원읍 상리,12m미만,85.09,월세,500,40,1990
202006,16,세종특별자치시 조치원읍 상리,12m미만,120,월세,"1,000",40,1983
202003,4,세종특별자치시 조치원읍 상리,8m미만,145.1,전세,"3,500",0,1995
202001,17,세종특별자치시 조치원읍 서창리,8m미만,15,전세,"3,700",0,2019
202004,20,세종특별자치시 조치원읍 서창리,8m미만,15,전세,"4,300",0,2019
202012,19,세종특별자치시 조치원읍 서창리,8m미만,17,전세,"5,000",0,2019
202001,20,세종특별자치시 조치원읍 서창리,8m미만,17,전세,"5,000",0,2019
202001,3,세종특별자치시 조치원읍 서창리,-,18,전세,"5,000",0,2019
202011,4,세종특별자치시 조치원읍 서창리,25m미만,18,전세,"5,250",0,2019
202011,4,세종특별자치시 조치원읍 서창리,25m미만,18,전세,"5,250",0,
202002,8,세종특별자치시 조치원읍 서창리,12m미만,18,전세,"4,000",0,2014
202012,23,세종특별자치시 조치원읍 서창리,-,18,전세,"5,000",0,2019
202012,24,세종특별자치시 조치원읍 서창리,8m미만,18,전세,"5,000",0,2019
202001,28,세종특별자치시 조치원읍 서창리,12m미만,18,전세,"3,500",0,2017
202012,28,세종특별자치시 조치원읍 서창리,12m미만,18,전세,"6,000",0,
202001,29,세종특별자치시 조치원읍 서창리,12m미만,18,전세,"5,500",0,2018
202012,31,세종특별자치시 조치원읍 서창리,12m미만,18,전세,"7,000",0,
202012,12,세종특별자치시 조치원읍 서창리,8m미만,18.18,전세,"7,000",0,2020
202012,15,세종특별자치시 조치원읍 서창리,12m미만,19,월세,150,25,
202012,11,세종특별자치시 조치원읍 서창리,-,19,전세,"6,000",0,2017
202001,17,세종특별자치시 조치원읍 서창리,8m미만,19.62,전세,"4,000",0,2014
202002,1,세종특별자치시 조치원읍 서창리,25m미만,19.95,전세,"2,800",0,2011
202008,13,세종특별자치시 조치원읍 서창리,12m미만,20,월세,50,20,1998
202001,1,세종특별자치시 조치원읍 서창리,12m미만,20,전세,"4,500",0,2014
202012,1,세종특별자치시 조치원읍 서창리,-,20,전세,"5,000",0,2012
202010,8,세종특별자치시 조치원읍 서창리,8m미만,20,전세,"3,000",0,2005
202006,8,세종특별자치시 조치원읍 서창리,12m미만,20,전세,"5,000",0,2014
202008,10,세종특별자치시 조치원읍 서창리,-,20,전세,"2,800",0,2011
202001,11,세종특별자치시 조치원읍 서창리,8m미만,20,전세,"3,500",0,2005
202001,13,세종특별자치시 조치원읍 서창리,8m미만,20,전세,"5,000",0,2012
202008,18,세종특별자치시 조치원읍 서창리,25m미만,20,전세,"2,800",0,2011
202001,20,세종특별자치시 조치원읍 서창리,-,20,전세,"5,000",0,2017
202008,22,세종특별자치시 조치원읍 서창리,8m미만,20,전세,"3,000",0,2005
202010,30,세종특별자치시 조치원읍 서창리,8m미만,20,전세,"3,000",0,2005
202008,31,세종특별자치시 조치원읍 서창리,-,20,전세,"3,000",0,2005
202008,31,세종특별자치시 조치원읍 서창리,-,20,전세,"3,000",0,2005
202001,3,세종특별자치시 조치원읍 서창리,12m미만,21,전세,"4,000",0,2017
202001,4,세종특별자치시 조치원읍 서창리,-,21,전세,"4,000",0,2013
202001,4,세종특별자치시 조치원읍 서창리,-,21,전세,"4,000",0,2013
202002,14,세종특별자치시 조치원읍 서창리,12m미만,21,전세,"4,500",0,2014
202008,15,세종특별자치시 조치원읍 서창리,25m미만,21,전세,"6,000",0,2013
202002,19,세종특별자치시 조치원읍 서창리,8m미만,21,전세,"3,500",0,2012
202002,21,세종특별자치시 조치원읍 서창리,8m미만,21,전세,"6,500",0,2012
202002,23,세종특별자치시 조치원읍 서창리,8m미만,21,전세,"3,500",0,2012
202012,19,세종특별자치시 조치원읍 서창리,8m미만,21.75,전세,"7,000",0,2020
202001,19,세종특별자치시 조치원읍 서창리,12m미만,22,전세,"4,500",0,2013
202012,23,세종특별자치시 조치원읍 서창리,12m미만,22,전세,"10,000",0,
202007,25,세종특별자치시 조치원읍 서창리,-,22,전세,"2,500",0,2009
202010,21,세종특별자치시 조치원읍 서창리,12m미만,23,월세,200,30,2013
202007,1,세종특별자치시 조치원읍 서창리,8m미만,23,전세,"6,000",0,2017
202001,2,세종특별자치시 조치원읍 서창리,8m미만,23,전세,"5,000",0,2019
202001,6,세종특별자치시 조치원읍 서창리,8m미만,23,전세,"3,500",0,2013
202002,9,세종특별자치시 조치원읍 서창리,8m미만,23,전세,"4,000",0,2013
202002,11,세종특별자치시 조치원읍 서창리,8m미만,23,전세,"4,000",0,2013
202012,11,세종특별자치시 조치원읍 서창리,8m미만,23,전세,"5,000",0,2017
202002,16,세종특별자치시 조치원읍 서창리,25m미만,23,전세,"2,900",0,2011
202002,18,세종특별자치시 조치원읍 서창리,25m미만,23,전세,"2,900",0,2011
202005,20,세종특별자치시 조치원읍 서창리,-,23,전세,"4,000",0,2011
202007,30,세종특별자치시 조치원읍 서창리,12m미만,23,전세,"5,000",0,2017
202011,30,세종특별자치시 조치원읍 서창리,-,23,전세,"7,000",0,2018
202008,31,세종특별자치시 조치원읍 서창리,25m미만,23,전세,"4,000",0,2011
202012,17,세종특별자치시 조치원읍 서창리,12m미만,23.1,전세,"3,500",0,2002
202012,16,세종특별자치시 조치원읍 서창리,8m미만,24,월세,300,30,2013
202012,4,세종특별자치시 조치원읍 서창리,-,24,전세,"2,000",0,1994
202012,11,세종특별자치시 조치원읍 서창리,8m미만,24,전세,"6,500",0,2012
202011,17,세종특별자치시 조치원읍 서창리,8m미만,24,전세,"3,500",0,
202012,20,세종특별자치시 조치원읍 서창리,25m미만,24,전세,"2,500",0,1994
202002,27,세종특별자치시 조치원읍 서창리,8m미만,24,전세,"3,000",0,2002
202012,26,세종특별자치시 조치원읍 서창리,12m미만,25,월세,30,29,2002
202001,4,세종특별자치시 조치원읍 서창리,8m미만,25,전세,"5,000",0,2017
202006,4,세종특별자치시 조치원읍 서창리,-,25,전세,"8,500",0,2020
202001,5,세종특별자치시 조치원읍 서창리,-,25,전세,"2,500",0,2006
202002,7,세종특별자치시 조치원읍 서창리,25m미만,25,전세,"3,000",0,2011
202008,7,세종특별자치시 조치원읍 서창리,12m미만,25,전세,"4,500",0,2009
202012,8,세종특별자치시 조치원읍 서창리,-,25,전세,"7,500",0,2020
202012,8,세종특별자치시 조치원읍 서창리,-,25,전세,"7,500",0,2020
202006,16,세종특별자치시 조치원읍 서창리,12m미만,25,전세,"7,000",0,2020
202012,19,세종특별자치시 조치원읍 서창리,8m미만,25,전세,"7,500",0,
202010,21,세종특별자치시 조치원읍 서창리,8m미만,25,전세,"3,000",0,2006
202010,21,세종특별자치시 조치원읍 서창리,8m미만,25,전세,"3,000",0,2006
202006,29,세종특별자치시 조치원읍 서창리,8m미만,25,전세,"3,000",0,2013
202005,30,세종특별자치시 조치원읍 서창리,12m미만,25,전세,"7,000",0,2020
202002,10,세종특별자치시 조치원읍 서창리,8m미만,26,월세,"2,000",20,2015
202012,17,세종특별자치시 조치원읍 서창리,12m미만,26,전세,"4,500",0,2014
202012,24,세종특별자치시 조치원읍 서창리,12m미만,26,전세,"4,500",0,2014
202012,28,세종특별자치시 조치원읍 서창리,-,26,전세,"7,000",0,2020
202012,18,세종특별자치시 조치원읍 서창리,-,27,전세,"7,000",0,2019
202012,19,세종특별자치시 조치원읍 서창리,8m미만,27,전세,"3,600",0,2014
202012,19,세종특별자치시 조치원읍 서창리,-,27,전세,"8,000",0,2019
202007,25,세종특별자치시 조치원읍 서창리,-,27,전세,"5,000",0,2019
202006,26,세종특별자치시 조치원읍 서창리,8m미만,27,전세,"5,500",0,2019
202012,31,세종특별자치시 조치원읍 서창리,12m미만,28,전세,"5,460",0,2018
202006,15,세종특별자치시 조치원읍 서창리,12m미만,30,전세,"8,500",0,2020
202012,10,세종특별자치시 조치원읍 서창리,8m미만,32.97,전세,"10,000",0,2017
202012,9,세종특별자치시 조치원읍 서창리,8m미만,33,월세,300,37,2015
202006,23,세종특별자치시 조치원읍 서창리,-,33,전세,"5,000",0,2008
202011,26,세종특별자치시 조치원읍 서창리,8m미만,35,월세,100,25,2007
202011,27,세종특별자치시 조치원읍 서창리,12m미만,36.06,전세,"8,820",0,2018
202003,12,세종특별자치시 조치원읍 서창리,-,40,전세,"6,000",0,2009
202009,14,세종특별자치시 조치원읍 서창리,-,40,전세,"7,000",0,2011
202003,25,세종특별자치시 조치원읍 서창리,8m미만,40,전세,"5,500",0,2011
202003,17,세종특별자치시 조치원읍 서창리,25m미만,46.2,전세,"5,500",0,2013
202011,18,세종특별자치시 조치원읍 서창리,12m미만,49,전세,"8,000",0,2017
202009,18,세종특별자치시 조치원읍 서창리,12m미만,60,전세,"6,500",0,2011
202009,18,세종특별자치시 조치원읍 서창리,12m미만,60,전세,"6,500",0,2011
202006,13,세종특별자치시 조치원읍 서창리,25m미만,83,전세,"3,000",0,
202011,3,세종특별자치시 조치원읍 서창리,-,83.79,전세,"7,000",0,1985
202006,22,세종특별자치시 조치원읍 서창리,12m미만,84.99,전세,"8,000",0,2006
202010,15,세종특별자치시 조치원읍 서창리,25m미만,85,전세,"5,000",0,2013
202006,20,세종특별자치시 조치원읍 서창리,8m미만,96.87,전세,"5,000",0,2019
202007,6,세종특별자치시 조치원읍 서창리,8m미만,98.91,전세,"7,000",0,1985
202002,8,세종특별자치시 조치원읍 서창리,12m미만,133,전세,"12,000",0,2014
202012,7,세종특별자치시 조치원읍 서창리,8m미만,148.5,전세,"7,000",0,1999
202005,30,세종특별자치시 조치원읍 서창리,12m미만,185.38,전세,"6,000",0,1992
202002,10,세종특별자치시 조치원읍 신안리,-,15,전세,"3,500",0,1995
202001,13,세종특별자치시 조치원읍 신안리,8m미만,15,전세,"4,500",0,2017
202001,21,세종특별자치시 조치원읍 신안리,8m미만,15,전세,"4,500",0,2017
202001,23,세종특별자치시 조치원읍 신안리,8m미만,15,전세,"4,500",0,2017
202012,8,세종특별자치시 조치원읍 신안리,-,16,전세,"3,000",0,1991
202002,14,세종특별자치시 조치원읍 신안리,8m미만,16,전세,"5,000",0,2018
202011,22,세종특별자치시 조치원읍 신안리,8m미만,16,전세,"3,000",0,1991
202009,29,세종특별자치시 조치원읍 신안리,8m미만,18,월세,100,15,1999
202009,1,세종특별자치시 조치원읍 신안리,-,18,전세,"2,000",0,1999
202002,3,세종특별자치시 조치원읍 신안리,8m미만,18,전세,"7,000",0,2019
202001,4,세종특별자치시 조치원읍 신안리,8m미만,18,전세,"5,000",0,2018
202002,5,세종특별자치시 조치원읍 신안리,8m미만,18,전세,"5,000",0,2018
202001,5,세종특별자치시 조치원읍 신안리,8m미만,18,전세,"5,000",0,2018
202001,6,세종특별자치시 조치원읍 신안리,8m미만,18,전세,"4,500",0,2017
202001,10,세종특별자치시 조치원읍 신안리,-,18,전세,"6,000",0,2019
202002,14,세종특별자치시 조치원읍 신안리,12m미만,18,전세,"5,000",0,2019
202002,20,세종특별자치시 조치원읍 신안리,12m미만,18,전세,"4,500",0,2017
202008,22,세종특별자치시 조치원읍 신안리,-,18,전세,"2,000",0,1999
202002,27,세종특별자치시 조치원읍 신안리,8m미만,18,전세,"7,000",0,2019
202010,16,세종특별자치시 조치원읍 신안리,8m미만,19,월세,10,23,2000
202002,1,세종특별자치시 조치원읍 신안리,8m미만,19,전세,"5,000",0,2018
202002,15,세종특별자치시 조치원읍 신안리,12m미만,19,전세,"5,000",0,2019
202001,29,세종특별자치시 조치원읍 신안리,-,19,전세,"1,500",0,1996
202002,7,세종특별자치시 조치원읍 신안리,8m미만,19.8,전세,"4,500",0,2019
202001,7,세종특별자치시 조치원읍 신안리,-,19.8,전세,"5,000",0,2019
202008,13,세종특별자치시 조치원읍 신안리,8m미만,19.8,전세,"4,000",0,
202010,19,세종특별자치시 조치원읍 신안리,8m미만,19.83,월세,200,30,2013
202012,9,세종특별자치시 조치원읍 신안리,-,20,전세,"5,000",0,2003
202012,11,세종특별자치시 조치원읍 신안리,8m미만,20,전세,"5,000",0,2003
202009,11,세종특별자치시 조치원읍 신안리,-,20,전세,"5,000",0,2003
202002,16,세종특별자치시 조치원읍 신안리,8m미만,20,전세,"4,800",0,2003
202002,16,세종특별자치시 조치원읍 신안리,8m미만,20,전세,"5,000",0,2003
202003,19,세종특별자치시 조치원읍 신안리,8m미만,20,전세,"5,000",0,2003
202006,19,세종특별자치시 조치원읍 신안리,-,20,전세,"6,000",0,2019
202002,19,세종특별자치시 조치원읍 신안리,-,20,전세,"6,000",0,2019
202006,19,세종특별자치시 조치원읍 신안리,8m미만,20,전세,"6,000",0,
202011,27,세종특별자치시 조치원읍 신안리,-,20,전세,"5,000",0,2003
202006,27,세종특별자치시 조치원읍 신안리,-,20,전세,"6,000",0,2019
202001,29,세종특별자치시 조치원읍 신안리,8m미만,20,전세,"3,500",0,2012
202002,29,세종특별자치시 조치원읍 신안리,8m미만,20,전세,"5,000",0,2003
