시군구,지목,용도지역,도로조건,계약년월,계약일,계약면적(㎡),거래금액(만원),지분구분,해제사유발생일
세종특별자치시 전의면 달전리,임야,농림지역,-,201709,5,661,"3,900",지분,
세종특별자치시 아름동,대,제1종전용주거지역,12m미만,201709,5,304.1,"30,000", ,
세종특별자치시 금남면 도남리,답,농림지역,8m미만,201709,5,1405,"31,600",지분,
세종특별자치시 부강면 문곡리,임야,농림지역,8m미만,201709,5,165,328,지분,
세종특별자치시 연서면 기룡리,임야,농림지역,-,201709,5,99,369,지분,
세종특별자치시 소정면 대곡리,임야,농림지역,-,201709,5,1653,"4,560",지분,
세종특별자치시 연서면 기룡리,임야,농림지역,-,201709,5,1289,"4,749",지분,
세종특별자치시 연서면 기룡리,임야,농림지역,-,201709,5,1322,"4,871",지분,
세종특별자치시 장군면 은용리,임야,보전관리지역,-,201709,5,754,"5,169",지분,
세종특별자치시 연서면 기룡리,임야,농림지역,-,201709,5,165,529,지분,
세종특별자치시 전동면 봉대리,임야,보전관리지역,-,201709,5,165,550,지분,
세종특별자치시 연서면 기룡리,임야,농림지역,-,201709,5,1652,"6,027",지분,
세종특별자치시 연서면 기룡리,임야,농림지역,-,201709,5,165,609,지분,
세종특별자치시 연서면 기룡리,임야,농림지역,-,201709,5,165,609,지분,
세종특별자치시 연서면 기룡리,임야,농림지역,-,201709,5,165,615,지분,
세종특별자치시 연서면 기룡리,임야,농림지역,-,201709,5,165,615,지분,
세종특별자치시 장군면 금암리,대,계획관리지역,8m미만,201709,5,277.83,"7,000",지분,
세종특별자치시 금남면 영대리,전,개발제한구역,8m미만,201709,5,793,"7,100", ,
세종특별자치시 전의면 신정리,답,계획관리지역,8m미만,201709,5,1448,"8,000", ,
세종특별자치시 전동면 봉대리,임야,보전관리지역,-,201709,6,331,"1,100",지분,
세종특별자치시 소정면 대곡리,임야,농림지역,8m미만,201709,6,330,"1,100",지분,
세종특별자치시 조치원읍 신안리,임야,보전녹지지역,-,201709,6,33,"1,500",지분,
세종특별자치시 부강면 부강리,임야,농림지역,-,201709,6,330.58,"1,690",지분,
세종특별자치시 연서면 국촌리,답,농림지역,8m미만,201709,6,1767,"16,020", ,
세종특별자치시 부강면 산수리,전,계획관리지역,8m미만,201709,6,2228,"17,800", ,
세종특별자치시 전동면 노장리,임야,보전관리지역,-,201709,6,3306,"2,641",지분,
세종특별자치시 연서면 국촌리,답,농림지역,8m미만,201709,6,3017,"27,360", ,
세종특별자치시 전의면 신흥리,전,계획관리지역,8m미만,201709,6,342,"3,000", ,
세종특별자치시 연기면 수산리,임야,농림지역,-,201709,6,330,"3,300",지분,
세종특별자치시 전동면 봉대리,임야,보전관리지역,-,201709,6,991,"3,300",지분,
세종특별자치시 연기면 수산리,임야,농림지역,-,201709,6,1157.03,"3,465",지분,
세종특별자치시 장군면 금암리,대,계획관리지역,8m미만,201709,6,138.92,"3,500",지분,
세종특별자치시 전동면 노장리,임야,보전관리지역,-,201709,6,496,396,지분,
세종특별자치시 부강면 부강리,임야,농림지역,-,201709,6,99.18,507,지분,
세종특별자치시 장군면 금암리,대,계획관리지역,8m미만,201709,6,277.83,"7,000",지분,
세종특별자치시 장군면 대교리,전,농림지역,-,201709,6,125,760, ,
세종특별자치시 전의면 읍내리,임야,계획관리지역,-,201709,7,99,"1,380",지분,
세종특별자치시 금남면 황용리,임야,개발제한구역,8m미만,201709,7,2281,"10,000", ,
세종특별자치시 연서면 신대리,과수원,계획관리지역,-,201709,7,2450,"23,000", ,
세종특별자치시 부강면 금호리,답,농림지역,8m미만,201709,7,2430,"44,100", ,
세종특별자치시 금남면 용포리,전,제2종일반주거지역,8m미만,201709,7,66,"5,800", ,
세종특별자치시 금남면 용포리,전,제2종일반주거지역,8m미만,201709,7,110,"9,700",지분,
세종특별자치시 부강면 문곡리,답,보전관리지역,-,201709,8,112,"1,030", ,
세종특별자치시 조치원읍 신안리,임야,보전녹지지역,-,201709,8,24,"1,050",지분,
세종특별자치시 전동면 봉대리,임야,보전관리지역,-,201709,8,330.5,"1,100",지분,
세종특별자치시 소정면 대곡리,임야,농림지역,8m미만,201709,8,330,"1,100",지분,
세종특별자치시 부강면 등곡리,임야,농림지역,-,201709,8,396,"1,188",지분,
세종특별자치시 금남면 국곡리,답,농림지역,-,201709,8,76,"1,208", ,
세종특별자치시 소정면 고등리,임야,계획관리지역,8m미만,201709,8,111,"1,500",지분,
세종특별자치시 소정면 대곡리,임야,농림지역,8m미만,201709,8,495,"1,650",지분,
세종특별자치시 전동면 노장리,임야,보전관리지역,-,201709,8,661,"1,660",지분,
세종특별자치시 연서면 월하리,전,자연녹지지역,-,201709,8,693,"10,500", ,
세종특별자치시 부강면 노호리,도로,계획관리지역,8m미만,201709,8,60,101, ,
세종특별자치시 소정면 대곡리,임야,농림지역,8m미만,201709,8,3305,"11,000",지분,
세종특별자치시 연서면 봉암리,답,농림지역,8m미만,201709,8,1626,"18,500", ,
세종특별자치시 전동면 봉대리,임야,보전관리지역,-,201709,8,661.5,"2,200",지분,
세종특별자치시 소정면 대곡리,임야,농림지역,8m미만,201709,8,662,"2,200",지분,
세종특별자치시 전동면 봉대리,임야,보전관리지역,-,201709,8,324,247,지분,
세종특별자치시 전동면 봉대리,임야,보전관리지역,-,201709,8,991,"3,300",지분,
세종특별자치시 전동면 송정리,답,농림지역,8m미만,201709,8,445,"3,600", ,
세종특별자치시 연서면 월하리,과수원,자연녹지지역,-,201709,8,2613,"39,500", ,
세종특별자치시 전동면 송정리,답,농림지역,8m미만,201709,8,480,"4,000", ,
세종특별자치시 전의면 달전리,답,생산관리지역,-,201709,8,549,"4,150",지분,
세종특별자치시 전의면 달전리,임야,농림지역,12m미만,201709,8,991,"4,770",지분,
세종특별자치시 부강면 노호리,임야,보전관리지역,8m미만,201709,8,420,420, ,
세종특별자치시 소정면 고등리,임야,계획관리지역,-,201709,8,31,480,지분,
세종특별자치시 장군면 대교리,임야,보전관리지역,8m미만,201709,8,7020.5,"53,800",지분,
세종특별자치시 전동면 봉대리,임야,보전관리지역,-,201709,8,165,550,지분,
세종특별자치시 전동면 노장리,임야,보전관리지역,-,201709,8,231,581,지분,
세종특별자치시 전동면 송정리,답,농림지역,8m미만,201709,8,778,"6,400", ,
세종특별자치시 부강면 문곡리,답,보전관리지역,-,201709,8,1140,"6,470", ,
세종특별자치시 금남면 부용리,답,농림지역,8m미만,201709,8,2094.2,"60,135", ,
세종특별자치시 부강면 노호리,도로,계획관리지역,8m미만,201709,8,97,640, ,
세종특별자치시 장군면 금암리,대,계획관리지역,8m미만,201709,8,277.83,"7,000",지분,
세종특별자치시 전동면 노장리,임야,보전관리지역,-,201709,8,330,830,지분,
세종특별자치시 금남면 도남리,도로,계획관리지역,8m미만,201709,9,93.24,"1,100",지분,
세종특별자치시 부강면 부강리,임야,농림지역,-,201709,9,330.58,"1,690",지분,
세종특별자치시 금남면 도남리,대,계획관리지역,8m미만,201709,9,3.02,100,지분,
세종특별자치시 연서면 와촌리,답,생산관리지역,8m미만,201709,9,661,"13,500", ,
세종특별자치시 연서면 와촌리,답,생산관리지역,8m미만,201709,9,757,"16,000", ,
세종특별자치시 부강면 부강리,임야,농림지역,-,201709,9,429.75,"2,197",지분,
세종특별자치시 장군면 하봉리,임야,보전관리지역,8m미만,201709,9,1323,"20,000", ,
세종특별자치시 금남면 도남리,대,계획관리지역,8m미만,201709,9,552,"21,400", ,
세종특별자치시 부강면 부강리,임야,농림지역,-,201709,9,661.16,"3,380",지분,
세종특별자치시 고운동,대,제1종전용주거지역,25m미만,201709,9,341.8,"32,500", ,
세종특별자치시 부강면 부강리,임야,농림지역,-,201709,9,826.45,"4,225",지분,
세종특별자치시 금남면 도남리,임야,계획관리지역,8m미만,201709,9,39.42,400,지분,
세종특별자치시 고운동,대,제1종전용주거지역,25m미만,201709,9,333,"41,000", ,
세종특별자치시 전의면 동교리,답,계획관리지역,12m미만,201709,9,1984,"43,800", ,
세종특별자치시 전의면 달전리,답,생산관리지역,-,201709,9,549,"5,150",지분,
세종특별자치시 연기면 수산리,임야,농림지역,-,201709,10,331,"2,250",지분,
세종특별자치시 연서면 성제리,임야,보전관리지역,-,201709,10,69,"2,835",지분,
세종특별자치시 아름동,대,제1종전용주거지역,12m미만,201709,10,311.1,"46,000", ,
세종특별자치시 조치원읍 봉산리,전,자연녹지지역,12m미만,201709,10,953,"48,096", ,
세종특별자치시 연서면 고복리,임야,농림지역,-,201709,11,496.6,"1,050",지분,
세종특별자치시 소정면 대곡리,임야,농림지역,8m미만,201709,11,331,"1,100",지분,
세종특별자치시 연서면 고복리,임야,농림지역,-,201709,11,2335,"10,593",지분,
세종특별자치시 전동면 봉대리,답,생산관리지역,8m미만,201709,11,2179,"11,800", ,
세종특별자치시 전동면 청람리,임야,농림지역,-,201709,11,16562,"16,000", ,
세종특별자치시 연동면 예양리,전,보전관리지역,8m미만,201709,11,1481,"16,500", ,
세종특별자치시 부강면 등곡리,임야,계획관리지역,-,201709,11,73,"2,200", ,
세종특별자치시 조치원읍 신안리,임야,보전녹지지역,-,201709,11,66,"3,000",지분,
세종특별자치시 연서면 고복리,임야,농림지역,-,201709,11,1202,"3,150",지분,
세종특별자치시 전의면 달전리,임야,농림지역,12m미만,201709,11,660,"3,180",지분,
세종특별자치시 연서면 고복리,임야,농림지역,-,201709,11,1085,"4,920",지분,
세종특별자치시 금남면 발산리,유지,제1종일반주거지역,8m미만,201709,11,410,"49,000", ,
세종특별자치시 전동면 봉대리,임야,보전관리지역,-,201709,11,1652,"5,500",지분,
세종특별자치시 연서면 고복리,임야,농림지역,-,201709,11,1315,"5,965",지분,
세종특별자치시 조치원읍 봉산리,유지,계획관리지역,-,201709,11,446,"6,467", ,
세종특별자치시 연서면 청라리,임야,농림지역,-,201709,11,365,712,지분,
세종특별자치시 연서면 고복리,임야,농림지역,-,201709,11,3377,"8,850",지분,
세종특별자치시 전동면 봉대리,임야,보전관리지역,-,201709,12,331,"1,100",지분,
세종특별자치시 전의면 영당리,전,계획관리지역,8m미만,201709,12,86.63,"1,430",지분,
세종특별자치시 전의면 영당리,전,계획관리지역,-,201709,12,87.75,"1,460",지분,
세종특별자치시 부강면 등곡리,임야,농림지역,-,201709,12,495,"1,485",지분,
세종특별자치시 전의면 영당리,전,계획관리지역,-,201709,12,91.39,"1,520",지분,
세종특별자치시 전의면 영당리,전,계획관리지역,8m미만,201709,12,92.95,"1,530",지분,
세종특별자치시 전의면 영당리,전,계획관리지역,8m미만,201709,12,92.92,"1,540",지분,
세종특별자치시 전의면 영당리,전,계획관리지역,8m미만,201709,12,96.14,"1,600",지분,
세종특별자치시 전의면 영당리,전,계획관리지역,8m미만,201709,12,99.36,"1,680",지분,
세종특별자치시 전의면 영당리,전,계획관리지역,8m미만,201709,12,99.9,"1,680",지분,
세종특별자치시 부강면 부강리,임야,농림지역,-,201709,12,330.58,"1,690",지분,
세종특별자치시 소정면 대곡리,임야,농림지역,-,201709,12,661,"1,921",지분,
세종특별자치시 부강면 금호리,임야,보전관리지역,-,201709,12,942,"10,500", ,
세종특별자치시 조치원읍 명리,대,제2종일반주거지역,12m미만,201709,12,48,"2,000",지분,
세종특별자치시 전동면 봉대리,임야,보전관리지역,-,201709,12,662,"2,200",지분,
세종특별자치시 전의면 영당리,전,계획관리지역,8m미만,201709,12,149.94,"2,490",지분,
세종특별자치시 전의면 영당리,전,계획관리지역,8m미만,201709,12,165.31,"2,750",지분,
세종특별자치시 부강면 등곡리,임야,농림지역,-,201709,12,2403,"2,850",지분,
세종특별자치시 연서면 고복리,임야,농림지역,-,201709,12,1984,"21,000",지분,
세종특별자치시 전의면 영당리,전,계획관리지역,8m미만,201709,12,190.03,"3,160",지분,
세종특별자치시 연서면 기룡리,답,보전관리지역,-,201709,12,932,"3,200", ,
세종특별자치시 전동면 청송리,임야,농림지역,8m미만,201709,12,330,390,지분,
세종특별자치시 전동면 노장리,임야,보전관리지역,-,201709,12,165,415,지분,
세종특별자치시 부강면 등곡리,임야,농림지역,-,201709,12,165,495,지분,
세종특별자치시 부강면 부강리,대,계획관리지역,-,201709,12,11,600, ,
세종특별자치시 전의면 영당리,전,계획관리지역,8m미만,201709,12,43.31,720,지분,
세종특별자치시 연서면 신대리,임야,계획관리지역,8m미만,201709,12,495,"8,000", ,
세종특별자치시 전동면 노장리,임야,보전관리지역,-,201709,12,331,830,지분,
세종특별자치시 전동면 봉대리,임야,보전관리지역,-,201709,13,331,"1,100",지분,
세종특별자치시 금남면 원봉리,도로,보전관리지역,8m미만,201709,13,50,"1,810",지분,
